File	LNet	LNet conf.	Orig.	Orig. Conf
00205423-screenshot.png	Microsoft	0.9420839	Microsoft	0.9420839
00205440-screenshot.png	La Banque postale	0.94298995	La Banque postale	0.94298995
00205511-screenshot.png	None	0	None	0
00205458-screenshot.png	PayPal	0.957894	PayPal	0.957894
00205500-screenshot.png	None	0.66860723	None	None
00205542-screenshot.png	None	0	None	None
00205536-screenshot.png	None	0	None	None
00205397-screenshot.png	Facebook	0.91780794	Facebook	0.91780794
00205523-screenshot.png	Bank of America	0.97842234	Bank of America	0.97842234
00205463-screenshot.png	Orange	0.8893939	Orange	0.8893939
00205525-screenshot.png	Bank of America	0.98554736	Bank of America	0.98554736
00205388-screenshot.png	Instagram	0.9530036	Instagram	0.9530036
00205573-screenshot.png	None	0.7388711	None	None
00205588-screenshot.png	Facebook	0.9725746	Facebook	0.9725746
00205576-screenshot.png	None	0.7249969	None	None
00205595-screenshot.png	None	0.85438794	None	None
00205589-screenshot.png	None	0	None	None
00205861-screenshot.png	None	0.8453431	None	None
00205944-screenshot.png	None	0	None	None
00205921-screenshot.png	Microsoft	0.9033843	Microsoft	0.9033843
00205945-screenshot.png	None	0.86347395	None	None
00205964-screenshot.png	Caixa Economica Federal	0.9755347	Caixa Economica Federal	0.9755347
00205962-screenshot.png	Adobe	0.8768765	Adobe	0.8768765
00205949-screenshot.png	Netflix	0.96199006	Netflix	0.96199006
00205968-screenshot.png	None	0	None	None
00206142-screenshot.png	Apple	0.9478189	Apple	0.9478189
00206171-screenshot.png	Adobe	0.88614035	Adobe	0.88614035
00206162-screenshot.png	Halifax Bank of Scotland Plc	0.91338426	Halifax Bank of Scotland Plc	0.91338426
00206184-screenshot.png	RuneScape	0.91365814	RuneScape	0.91365814
00206157-screenshot.png	Microsoft	0.95740485	Microsoft	0.95740485
00206168-screenshot.png	None	0.5857542	None	None
00206150-screenshot.png	None	0	None	0
00206191-screenshot.png	None	0.6850687	None	None
00206164-screenshot.png	eBay	0.95622724	eBay	0.95622724
00206173-screenshot.png	None	0	None	None
00206212-screenshot.png	Facebook	0.9402548	Facebook	0.9402548
00206147-screenshot.png	Facebook	0.9402548	Facebook	0.9402548
00206199-screenshot.png	PayPal	0.93797255	PayPal	0.93797255
00206140-screenshot.png	Orange	0.95145285	Orange	0.95145285
00206159-screenshot.png	None	0	None	None
00206208-screenshot.png	None	0	None	None
00206239-screenshot.png	Microsoft	0.9522104	Microsoft	0.9522104
00206367-screenshot.png	None	0.6375096	None	None
00206417-screenshot.png	Facebook	0.9402548	Facebook	0.9402548
00206398-screenshot.png	None	0	None	None
00206215-screenshot.png	Microsoft	0.96120536	Microsoft	0.96120536
00206389-screenshot.png	Vodafone	0.96950257	Vodafone	0.96950257
00206411-screenshot.png	Caixa Economica Federal	0.9418287	Caixa Economica Federal	0.92864084
00206245-screenshot.png	None	0.7002505	None	None
00206332-screenshot.png	None	0	None	None
00206343-screenshot.png	None	0.6710827	None	None
00206425-screenshot.png	None	0	None	None
00206383-screenshot.png	Microsoft	0.9692353	Microsoft	0.9692353
00206366-screenshot.png	None	0.6564407	None	None
00206296-screenshot.png	Grupo Santander	0.93341947	Grupo Santander	0.93341947
00206231-screenshot.png	Facebook	0.91780794	Facebook	0.91780794
00206360-screenshot.png	None	0.5716233	None	None
00206265-screenshot.png	None	0	None	0
00206283-screenshot.png	Instagram	0.91904545	Instagram	0.89838713
00206312-screenshot.png	None	0.8423656	None	None
00206369-screenshot.png	Amazon	0.9634301	Amazon	0.9634301
00206250-screenshot.png	PayPal	0.957894	PayPal	0.957894
00206402-screenshot.png	DHL Airways	0.9584013	DHL Airways	0.93697894
00206253-screenshot.png	None	0.7292453	None	None
00206374-screenshot.png	Microsoft	0.90947676	Microsoft	0.90947676
00206387-screenshot.png	POF	0.9096238	POF	0.9096238
00206342-screenshot.png	None	0	None	None
00206333-screenshot.png	None	0.6629149	None	None
00206216-screenshot.png	TSB Bank Limited	0.9076141	TSB Bank Limited	0.9076141
00206358-screenshot.png	None	0.71965575	None	None
00206627-screenshot.png	None	0.70075995	None	None
00206434-screenshot.png	None	0.7270873	None	None
00206727-screenshot.png	Microsoft	0.9131738	Microsoft	0.9131738
00206460-screenshot.png	None	0.6466745	None	None
00206702-screenshot.png	None	0.6364701	None	None
00206683-screenshot.png	PostFinance	0.9011731	PostFinance	0.9011731
00206426-screenshot.png	EE Limited	0.91598606	EE Limited	0.90695196
00206626-screenshot.png	None	0.680779	None	None
00206677-screenshot.png	None	0.7171128	None	None
00206721-screenshot.png	None	0	None	0
00206643-screenshot.png	None	0.7155594	None	None
00206659-screenshot.png	None	0.87371117	DHL Airways	0.9212719
00206623-screenshot.png	None	0.76620305	None	None
00206455-screenshot.png	None	0	None	0
00206698-screenshot.png	None	0.65907604	None	None
00206628-screenshot.png	None	0	None	None
00206726-screenshot.png	IRS	0.9333514	IRS	0.9333514
00206733-screenshot.png	None	0.6300894	None	None
00206716-screenshot.png	None	0.70628667	None	None
00206664-screenshot.png	Halifax Bank of Scotland Plc	0.87631536	Halifax Bank of Scotland Plc	0.87631536
00206648-screenshot.png	None	0	None	None
00206639-screenshot.png	None	0.6813288	None	None
00206430-screenshot.png	None	0.7787546	None	None
00206523-screenshot.png	Netflix	0.98149496	Netflix	0.98149496
00206720-screenshot.png	None	0.66323066	None	None
00206917-screenshot.png	None	0.76363194	None	None
00206902-screenshot.png	Microsoft	0.91090715	Microsoft	0.91090715
00206784-screenshot.png	None	0	None	None
00206901-screenshot.png	Three UK	0.9361244	Three UK	0.9361244
00206899-screenshot.png	Microsoft	0.927034	Microsoft	0.927034
00206748-screenshot.png	None	0	None	None
00206904-screenshot.png	Alaska USA Federal Credit Union	0.94938797	Alaska USA Federal Credit Union	0.94938797
00206763-screenshot.png	None	0.6947963	None	None
00206747-screenshot.png	Microsoft	0.9619322	Microsoft	0.9619322
00206909-screenshot.png	WhatsApp	0.8848875	WhatsApp	0.8848875
00206903-screenshot.png	Alaska USA Federal Credit Union	0.94938797	Alaska USA Federal Credit Union	0.94938797
00206954-screenshot.png	bcp	0.94903225	bcp	0.94903225
00206774-screenshot.png	Microsoft	0.9712995	Microsoft	0.9712995
00206879-screenshot.png	Netflix	0.9872612	Netflix	0.9872612
00206742-screenshot.png	ING	0.96355087	ING	0.96355087
00206759-screenshot.png	None	0	None	None
00206773-screenshot.png	BT Group plc	0.90300286	BT Group plc	0.90300286
00206921-screenshot.png	Yahoo!	0.97260773	Yahoo!	0.97260773
00206885-screenshot.png	Microsoft	0.8868965	Microsoft	0.8878564
00206756-screenshot.png	None	0.68458104	None	None
00206810-screenshot.png	None	0	None	0
00206861-screenshot.png	None	0	None	None
00206906-screenshot.png	VKontakte	0.8884732	VKontakte	0.8884732
00206740-screenshot.png	None	0	None	None
00206923-screenshot.png	Microsoft	0.92480767	Microsoft	0.92480767
00206812-screenshot.png	None	0.711135	None	None
00206969-screenshot.png	Microsoft	0.89999646	Microsoft	0.9096003
00206984-screenshot.png	None	0.67634356	None	None
00207115-screenshot.png	None	0.7381455	None	None
00207116-screenshot.png	None	0.5802674	None	None
00207119-screenshot.png	MyEtherWallet	0.9766789	MyEtherWallet	0.9766789
00207021-screenshot.png	None	0	None	None
00207137-screenshot.png	None	0.6992675	None	None
00207117-screenshot.png	None	0.59267867	None	None
00207065-screenshot.png	Credit Agricole S.A	0.9699774	Credit Agricole S.A	0.9699774
00207010-screenshot.png	None	0	None	None
00207107-screenshot.png	None	0	None	0
00207006-screenshot.png	None	0.6177161	None	None
00207012-screenshot.png	None	0.68193245	None	None
00207095-screenshot.png	Netflix	0.9698373	Netflix	0.9698373
00206991-screenshot.png	Banca Sella	0.9071467	Banca Sella	0.9071467
00207092-screenshot.png	None	0	None	None
00207083-screenshot.png	None	0.7064876	None	None
00207128-screenshot.png	None	0.6692091	None	None
00207112-screenshot.png	Facebook	0.9731101	Facebook	0.9731101
00207024-screenshot.png	None	0	None	0
00207078-screenshot.png	None	0.6709064	None	None
00207097-screenshot.png	None	0	None	0
00206995-screenshot.png	Orange	0.8716829	Orange	0.8716829
00207074-screenshot.png	None	0.7393053	None	None
00206983-screenshot.png	DocuSign	0.9597825	DocuSign	0.9597825
00206997-screenshot.png	None	0.5767154	None	None
00207148-screenshot.png	Chase Personal Banking	0.8936346	Chase Personal Banking	0.8936346
00207155-screenshot.png	Microsoft	0.9254371	Microsoft	0.9254371
00207246-screenshot.png	None	0	None	None
00207270-screenshot.png	Lloyds TSB Group	0.8860452	Lloyds TSB Group	0.8860452
00207279-screenshot.png	None	0.65957546	None	None
00207254-screenshot.png	None	0.6528455	None	None
00207297-screenshot.png	Chase Personal Banking	0.96167505	Chase Personal Banking	0.96167505
00207288-screenshot.png	DocuSign	0.8749001	DocuSign	0.8749001
00207272-screenshot.png	Facebook	0.9324266	Facebook	0.9324266
00207191-screenshot.png	BT Group plc	0.90300286	BT Group plc	0.90300286
00207224-screenshot.png	None	0.68679976	None	None
00207147-screenshot.png	Orange	0.9192785	Orange	0.9192785
00207302-screenshot.png	eBay	0.97318125	eBay	0.97318125
00207258-screenshot.png	Bank of America	0.98307145	Bank of America	0.98307145
00207198-screenshot.png	None	0.64188004	None	None
00207138-screenshot.png	None	0.6696699	None	None
00207139-screenshot.png	None	0	None	None
00207277-screenshot.png	None	0.71817786	None	None
00207141-screenshot.png	None	0.587093	None	None
00207280-screenshot.png	None	0.6598214	None	None
00207293-screenshot.png	Dropbox	0.9671293	Dropbox	0.9671293
00207294-screenshot.png	Microsoft	0.95599586	Microsoft	0.95599586
00207275-screenshot.png	None	0.6646681	None	None
00207142-screenshot.png	None	0	None	None
00207381-screenshot.png	Microsoft	0.9420839	Microsoft	0.9420839
00207327-screenshot.png	None	0.593146	None	None
00207365-screenshot.png	Microsoft	0.9627155	Microsoft	0.9627155
00207437-screenshot.png	Microsoft	0.9593328	Microsoft	0.9593328
00207391-screenshot.png	Chase Personal Banking	0.8936346	Chase Personal Banking	0.8936346
00207319-screenshot.png	None	0.7418094	None	None
00207468-screenshot.png	Microsoft	0.9627155	Microsoft	0.9627155
00207350-screenshot.png	WeTransfer	0.87598765	WeTransfer	0.87598765
00207306-screenshot.png	Naver	0.9767587	Naver	0.9767587
00207364-screenshot.png	Microsoft	0.9627155	Microsoft	0.9627155
00207423-screenshot.png	None	0.65460896	None	None
00207344-screenshot.png	Chase Personal Banking	0.8936346	Chase Personal Banking	0.8936346
00207326-screenshot.png	None	0.771095	None	None
00207334-screenshot.png	Adobe	0.88599944	Adobe	0.88599944
00207418-screenshot.png	Microsoft	0.8704964	Microsoft	0.8704964
00207398-screenshot.png	None	0	None	None
00207308-screenshot.png	EE Limited	0.942686	EE Limited	0.89906156
00207379-screenshot.png	Microsoft	0.9584898	Microsoft	0.9584898
00207377-screenshot.png	La Banque postale	0.94298995	La Banque postale	0.94298995
00207384-screenshot.png	None	0.72581434	None	None
00207356-screenshot.png	Netflix	0.9622993	Netflix	0.9622993
00207359-screenshot.png	Caixa Economica Federal	0.9673493	Caixa Economica Federal	0.9673493
00207357-screenshot.png	None	0.7165941	None	None
00207421-screenshot.png	None	0.7507479	None	None
00207341-screenshot.png	Bancolombia	0.98036796	Bancolombia	0.98036796
00207436-screenshot.png	Three UK	0.9251033	Three UK	0.9251033
00207363-screenshot.png	Societe Generale	0.9560633	Societe Generale	0.9560633
00207571-screenshot.png	Microsoft	0.9660679	Microsoft	0.9660679
00207572-screenshot.png	None	0.65161103	None	None
00207557-screenshot.png	None	0.73090315	None	None
00207649-screenshot.png	Facebook	0.9479598	Facebook	0.9479598
00207535-screenshot.png	None	0.7172773	None	None
00207507-screenshot.png	dkb	0.9869393	dkb	0.9869393
00207617-screenshot.png	None	0.66460496	None	None
00207675-screenshot.png	None	0.76461136	None	None
00207574-screenshot.png	None	0.65161103	None	None
00207587-screenshot.png	eBay	0.9744444	eBay	0.9744444
00207558-screenshot.png	None	0.73090315	None	None
00207668-screenshot.png	Bank of America	0.9830203	Bank of America	0.9830203
00207672-screenshot.png	None	0.7727127	None	None
00207579-screenshot.png	None	0.66460496	None	None
00207533-screenshot.png	LinkedIn Corporation	0.8872729	LinkedIn Corporation	0.8872729
00207645-screenshot.png	None	0.8370172	None	None
00207508-screenshot.png	Amazon	0.96465826	Amazon	0.96465826
00207578-screenshot.png	PayPal	0.8725985	PayPal	0.8725985
00207505-screenshot.png	PayPal	0.951874	PayPal	0.951874
00207501-screenshot.png	None	0.7086622	None	None
00207479-screenshot.png	Microsoft	0.9627155	Microsoft	0.9627155
00207556-screenshot.png	None	0.7193066	None	None
00207647-screenshot.png	Microsoft	0.9360662	Microsoft	0.9360662
00207652-screenshot.png	None	0.8181549	None	None
00207541-screenshot.png	Orange	0.97750914	Orange	0.97750914
00207540-screenshot.png	Lloyds TSB Group	0.8860452	Lloyds TSB Group	0.8860452
00207865-screenshot.png	Rakuten	0.9650655	Rakuten	0.9650655
00207875-screenshot.png	None	0	None	None
00207882-screenshot.png	None	0.76827365	None	None
00207771-screenshot.png	None	0.7269969	None	None
00207787-screenshot.png	None	0	None	None
00207783-screenshot.png	None	0.6731955	None	None
00207877-screenshot.png	None	0.71693873	None	None
00207765-screenshot.png	None	0.7996707	None	None
00207784-screenshot.png	None	0.6553122	None	None
00207874-screenshot.png	None	0.6986462	None	None
00207733-screenshot.png	None	0.6738034	None	None
00207786-screenshot.png	NedBank Limited	0.92030907	NedBank Limited	0.8834714
00207878-screenshot.png	DHL Airways	0.9365415	DHL Airways	0.9365415
00207781-screenshot.png	None	0.7332493	None	None
00207837-screenshot.png	Three UK	0.9251033	Three UK	0.9251033
00207780-screenshot.png	None	0.6696699	None	None
00207921-screenshot.png	None	0	None	None
00208076-screenshot.png	None	0.6117426	None	None
00208119-screenshot.png	None	0.7617103	None	None
00208121-screenshot.png	None	0.68110466	None	None
00208632-screenshot.png	None	0.6738034	None	None
00208703-screenshot.png	None	0.7225169	None	None
00208777-screenshot.png	None	0.7879533	Instagram	0.94638777
00208784-screenshot.png	None	0.69450825	None	None
00209045-screenshot.png	Aruba S.p.A.	0.94247115	Aruba S.p.A.	0.94247115
00209034-screenshot.png	None	0.6762859	None	None
00209033-screenshot.png	None	0	None	0
00209047-screenshot.png	None	0	None	None
00209067-screenshot.png	Facebook	0.91709244	Facebook	0.91709244
00209042-screenshot.png	mdpd	0.93613863	mdpd	0.93613863
00209078-screenshot.png	DHL Airways	0.95059514	DHL Airways	0.95059514
00209051-screenshot.png	None	0.7269969	None	None
00209080-screenshot.png	Microsoft	0.9522337	Microsoft	0.9522337
00209081-screenshot.png	None	0	None	0
00209048-screenshot.png	None	0	None	0
00209063-screenshot.png	None	0	None	0
00209055-screenshot.png	Apple	0.93429416	Apple	0.93429416
00209088-screenshot.png	Etisalat	0.9187895	Etisalat	0.9187895
00209205-screenshot.png	Microsoft	0.9667449	Microsoft	0.9667449
00209233-screenshot.png	None	0.8263591	None	None
00209220-screenshot.png	None	0.77259827	None	None
00209083-screenshot.png	Facebook	0.96608686	Facebook	0.96608686
00209266-screenshot.png	Adobe	0.9256146	Adobe	0.9256146
00209197-screenshot.png	None	0.7301191	None	None
00209194-screenshot.png	Microsoft	0.9454862	Microsoft	0.9454862
00209169-screenshot.png	DHL Airways	0.94042486	DHL Airways	0.94042486
00209264-screenshot.png	None	0.6734406	None	None
00209108-screenshot.png	None	0	Google	0.95197296
00209207-screenshot.png	Netflix	0.9272729	Netflix	0.9272729
00209147-screenshot.png	None	0.7571731	None	None
00209149-screenshot.png	None	0.691095	None	None
00209171-screenshot.png	None	0.6367608	None	None
00209143-screenshot.png	Microsoft	0.9646455	Microsoft	0.9646455
00209150-screenshot.png	None	0.691095	None	None
00209218-screenshot.png	Sparkasse Bank	0.9274204	Sparkasse Bank	0.9274204
00209095-screenshot.png	None	0.7002505	None	None
00209089-screenshot.png	None	0	None	0
00209091-screenshot.png	Itau Unibanco S.A	0.92628956	Itau Unibanco S.A	0.92628956
00209196-screenshot.png	None	0.81127924	None	None
00209211-screenshot.png	PayPal	0.957894	PayPal	0.957894
00209177-screenshot.png	PayPal	0.9465041	PayPal	0.9465041
00209248-screenshot.png	None	0	None	None
00209202-screenshot.png	PayPal	0.96396416	PayPal	0.96396416
00209255-screenshot.png	None	0.6678994	None	None
00209278-screenshot.png	Itau Unibanco S.A	0.8871762	Itau Unibanco S.A	0.8871762
00209327-screenshot.png	OurTime Dating	0.93706834	OurTime Dating	0.93706834
00209307-screenshot.png	None	0.5354253	None	None
00209311-screenshot.png	Commonwealth Bank of Australia	0.94625497	Commonwealth Bank of Australia	0.94625497
00209358-screenshot.png	DHL Airways	0.9424486	DHL Airways	0.9424486
00209276-screenshot.png	None	0.6521858	None	None
00209274-screenshot.png	Microsoft	0.9360662	Microsoft	0.9360662
00209315-screenshot.png	None	0.8336398	None	None
00209308-screenshot.png	Daum	0.95879066	Daum	0.95879066
00209309-screenshot.png	Commonwealth Bank of Australia	0.90305245	Commonwealth Bank of Australia	0.9010081
00209339-screenshot.png	None	0.6531813	None	None
00209328-screenshot.png	DHL Airways	0.93905455	DHL Airways	0.93905455
00209316-screenshot.png	LinkedIn Corporation	0.92700136	LinkedIn Corporation	0.92700136
00209310-screenshot.png	Commonwealth Bank of Australia	0.94625497	Commonwealth Bank of Australia	0.94625497
00209739-screenshot.png	PayPal	0.951874	PayPal	0.951874
00209789-screenshot.png	PayPal	0.9596988	PayPal	0.9596988
00209736-screenshot.png	None	0.68679976	None	None
00209732-screenshot.png	mdpd	0.9615289	mdpd	0.9615289
00209848-screenshot.png	None	0.7258576	None	None
00210078-screenshot.png	None	0.64704853	None	None
00210206-screenshot.png	None	0.67148894	None	None
00210212-screenshot.png	None	0.78140986	None	None
00210166-screenshot.png	None	0.63677996	None	None
00210175-screenshot.png	Luno	0.9131721	Luno	0.9131721
00210396-screenshot.png	None	0	None	None
00210479-screenshot.png	None	0.736765	None	None
00210562-screenshot.png	None	0.6865069	None	None
00210536-screenshot.png	Orange	0.9671383	Orange	0.9671383
00210581-screenshot.png	None	0.7288213	None	None
00210682-screenshot.png	None	0	None	0
00210647-screenshot.png	None	0.65144897	None	None
00210585-screenshot.png	Microsoft	0.8868965	Microsoft	0.8868965
00210678-screenshot.png	None	0.7122121	None	None
00210704-screenshot.png	PayPal	0.951874	PayPal	0.951874
00210667-screenshot.png	PayPal	0.951874	PayPal	0.951874
00210627-screenshot.png	PayPal	0.951874	PayPal	0.951874
00210717-screenshot.png	AT&T	0.94330037	AT&T	0.94330037
00210729-screenshot.png	None	0.66433984	None	None
00210683-screenshot.png	None	0	None	None
00210565-screenshot.png	None	0.7462454	None	None
00210666-screenshot.png	DHL Airways	0.93905455	DHL Airways	0.93905455
00210645-screenshot.png	Facebook	0.90610176	Facebook	0.90610176
00210606-screenshot.png	None	0	None	None
00210686-screenshot.png	None	0.60239166	None	None
00210935-screenshot.png	None	0.62049353	None	None
00211232-screenshot.png	Bancolombia	0.98036796	Bancolombia	0.98036796
00211237-screenshot.png	None	0.66367495	None	None
00211231-screenshot.png	Facebook	0.87326884	Facebook	0.87326884
00211312-screenshot.png	Facebook	0.9218352	Facebook	0.9218352
00211238-screenshot.png	None	0.67390555	None	None
00211253-screenshot.png	Instagram	0.9148587	Instagram	0.9148587
00211338-screenshot.png	None	0.6401266	None	None
00211322-screenshot.png	None	0	None	None
00211402-screenshot.png	None	0	None	None
00211345-screenshot.png	None	0.6986817	None	None
00211341-screenshot.png	Yahoo!	0.9390304	Yahoo!	0.9390304
00211264-screenshot.png	None	0.74245733	None	None
00211283-screenshot.png	Facebook	0.9413708	Facebook	0.9413708
00211240-screenshot.png	Bank of Montreal	0.95805395	Bank of Montreal	0.95805395
00211257-screenshot.png	Microsoft	0.9660679	Microsoft	0.9660679
00211325-screenshot.png	Chase Personal Banking	0.8884043	Chase Personal Banking	0.8884043
00211297-screenshot.png	None	0.91376853	None	None
00211299-screenshot.png	eBay	0.9758942	eBay	0.9758942
00211404-screenshot.png	None	0	None	None
00211399-screenshot.png	None	0.65102565	None	None
00211241-screenshot.png	Bank of Montreal	0.95826834	Bank of Montreal	0.9572247
00211342-screenshot.png	Microsoft	0.9627155	Microsoft	0.9627155
00211375-screenshot.png	Bancolombia	0.90946996	Bancolombia	0.90946996
00211239-screenshot.png	Bank of Montreal	0.95826834	Bank of Montreal	0.95126396
00211460-screenshot.png	Bancolombia	0.98036796	Bancolombia	0.98036796
00211597-screenshot.png	DHL Airways	0.9398701	DHL Airways	0.9398701
00211463-screenshot.png	Microsoft	0.9559769	Microsoft	0.9559769
00211521-screenshot.png	Microsoft	0.9646455	Microsoft	0.9646455
00211465-screenshot.png	None	0	None	None
00211466-screenshot.png	None	0	None	None
00211594-screenshot.png	None	0	None	None
00211551-screenshot.png	None	0	None	None
00211561-screenshot.png	PayPal	0.93417096	PayPal	0.93417096
00211472-screenshot.png	Mobile.de	0.94711816	Mobile.de	0.94711816
00211427-screenshot.png	PayPal	0.96207505	PayPal	0.96207505
00211535-screenshot.png	None	0	None	0
00211490-screenshot.png	None	0.6635791	None	None
00211503-screenshot.png	None	0.6362921	None	None
00211524-screenshot.png	None	0	None	None
00211485-screenshot.png	Microsoft	0.9670476	Microsoft	0.9670476
00211512-screenshot.png	Itau Unibanco S.A	0.96597826	Itau Unibanco S.A	0.96597826
00211469-screenshot.png	None	0.7002505	None	None
00211505-screenshot.png	None	0.6729668	None	None
00211506-screenshot.png	None	0.68705463	None	None
00211570-screenshot.png	PayPal	0.92560416	PayPal	0.92560416
00211528-screenshot.png	Luno	0.87278867	Luno	0.87278867
00211545-screenshot.png	None	0.7923378	None	None
00211518-screenshot.png	Microsoft	0.9539228	Microsoft	0.9539228
00211590-screenshot.png	None	0.7241469	None	None
00211504-screenshot.png	None	0.69993055	None	None
00211620-screenshot.png	None	0.7191203	None	None
00211838-screenshot.png	None	0.69605577	None	None
00211817-screenshot.png	Netflix	0.9832089	Netflix	0.9832089
00187717-screenshot.png	Microsoft	0.9291722	Microsoft	0.9291722
00187897-screenshot.png	None	0	None	None
00187792-screenshot.png	Microsoft	0.8831794	Microsoft	0.8831794
00187804-screenshot.png	DGI French Tax Authority	0.9151305	DGI French Tax Authority	0.9390396
00187936-screenshot.png	None	0	None	0
00187832-screenshot.png	Allegro	0.8852142	Allegro	0.8852142
00187912-screenshot.png	DHL Airways	0.93604994	DHL Airways	0.93604994
00187770-screenshot.png	Lloyds TSB Group	0.8860452	Lloyds TSB Group	0.8860452
00187882-screenshot.png	None	0.76385593	None	None
00187929-screenshot.png	None	0	None	None
00187794-screenshot.png	Microsoft	0.9000697	Microsoft	0.9000697
00187841-screenshot.png	None	0.7002505	None	None
00187784-screenshot.png	Netflix	0.89208776	Netflix	0.89208776
00187953-screenshot.png	Facebook	0.9477357	Facebook	0.9477357
00187823-screenshot.png	None	0.616541	None	None
00187775-screenshot.png	Microsoft	0.9489155	Microsoft	0.9489155
00187851-screenshot.png	Microsoft	0.8831794	Microsoft	0.8831794
00187881-screenshot.png	LinkedIn Corporation	0.8948978	LinkedIn Corporation	0.8948978
00187852-screenshot.png	Microsoft	0.8831794	Microsoft	0.9270661
00187875-screenshot.png	None	0	None	None
00187849-screenshot.png	Microsoft	0.9532471	Microsoft	0.9532471
00187793-screenshot.png	None	0.75256455	None	None
00187776-screenshot.png	Chase Personal Banking	0.94059426	Chase Personal Banking	0.94059426
00187790-screenshot.png	None	0	None	None
00187943-screenshot.png	None	0.6823805	None	None
00187885-screenshot.png	None	0	None	None
00187913-screenshot.png	Microsoft	0.8868965	Microsoft	0.88454604
00187834-screenshot.png	None	0.8263591	None	None
00187876-screenshot.png	None	0.8320413	Instagram	0.93000495
00187833-screenshot.png	None	0	None	None
00187799-screenshot.png	None	0	None	None
00187863-screenshot.png	None	0	Instagram	0.9522992
00187769-screenshot.png	Microsoft	0.9698576	Microsoft	0.9698576
00187785-screenshot.png	None	0.568166	None	None
00188282-screenshot.png	TD Bank Group	0.92520225	TD Bank Group	0.92520225
00188278-screenshot.png	TSB Bank Limited	0.9076141	TSB Bank Limited	0.9076141
00188270-screenshot.png	None	0	None	None
00188057-screenshot.png	None	0	None	None
00188078-screenshot.png	National Australia Bank Limited	0.89573467	National Australia Bank Limited	0.89573467
00188218-screenshot.png	None	0.72825694	None	None
00187991-screenshot.png	AT&T	0.93875945	AT&T	0.93875945
00188289-screenshot.png	None	0	None	None
00188274-screenshot.png	Microsoft	0.9489155	Microsoft	0.9489155
00188086-screenshot.png	None	0.73837876	None	None
00188145-screenshot.png	None	0	None	None
00188124-screenshot.png	Facebook	0.91709244	Facebook	0.91709244
00188021-screenshot.png	None	0	None	None
00188041-screenshot.png	None	0.6800301	None	None
00188027-screenshot.png	None	0.80245566	None	None
00188044-screenshot.png	Microsoft	0.92171466	Microsoft	0.92171466
00188022-screenshot.png	Instagram	0.93415576	Instagram	0.93415576
00188202-screenshot.png	None	0.6986462	None	None
00188276-screenshot.png	Credit Agricole S.A	0.9775216	Credit Agricole S.A	0.9775216
00188025-screenshot.png	Instagram	0.9422593	Instagram	0.9422593
00188034-screenshot.png	None	0.6606834	None	None
00188136-screenshot.png	mdpd	0.9671551	mdpd	0.9671551
00188046-screenshot.png	Amazon	0.9775148	Amazon	0.9775148
00187980-screenshot.png	None	0.6929225	None	None
00188121-screenshot.png	None	0.76813567	None	None
00188271-screenshot.png	None	0.63306016	Apple	0.88717157
00188247-screenshot.png	None	0	None	None
00188259-screenshot.png	None	0	None	0
00188291-screenshot.png	Instagram	0.93079436	Instagram	0.93079436
00187972-screenshot.png	None	0	None	None
00188313-screenshot.png	None	0	None	None
00188320-screenshot.png	Facebook	0.9511191	Facebook	0.9511191
00188294-screenshot.png	Facebook	0.91378903	Facebook	0.91378903
00188292-screenshot.png	Instagram	0.91904545	Instagram	0.89838713
00188310-screenshot.png	None	0.50902	None	None
00188306-screenshot.png	Facebook	0.9791105	Facebook	0.9791105
00188317-screenshot.png	None	0	None	None
00188335-screenshot.png	Itau Unibanco S.A	0.9218296	Itau Unibanco S.A	0.9218296
00188348-screenshot.png	None	0.69675183	Apple	0.88717157
00188336-screenshot.png	None	0	None	None
00188300-screenshot.png	None	0.6723337	None	None
00188297-screenshot.png	None	0.6656824	None	None
00188308-screenshot.png	Facebook	0.9494384	Facebook	0.9494384
00188329-screenshot.png	None	0.505114	None	None
00188315-screenshot.png	None	0.68728566	None	None
00188330-screenshot.png	Steam	0.9694005	Steam	0.9694005
00188326-screenshot.png	Facebook	0.91951716	Facebook	0.91951716
00188307-screenshot.png	PayPal	0.95361036	PayPal	0.95361036
00188333-screenshot.png	Facebook	0.91709244	Facebook	0.91709244
00188371-screenshot.png	None	0.5919749	None	None
00188637-screenshot.png	None	0	None	0
00188622-screenshot.png	None	0.7141223	None	None
00188618-screenshot.png	None	0	None	None
00188621-screenshot.png	None	0.66086626	None	None
00188619-screenshot.png	AT&T	0.94403124	AT&T	0.93877876
00188892-screenshot.png	Facebook	0.96977156	Facebook	0.96977156
00188894-screenshot.png	None	0.5834403	None	None
00188902-screenshot.png	None	0	None	0
00188881-screenshot.png	None	0.6514646	None	None
00188889-screenshot.png	WhatsApp	0.8903229	WhatsApp	0.87430966
00188880-screenshot.png	None	0	None	None
00189163-screenshot.png	None	0	None	None
00189162-screenshot.png	ASB Bank Limited	0.96128684	ASB Bank Limited	0.96128684
00189158-screenshot.png	Mobile.de	0.9587047	Mobile.de	0.9587047
00189154-screenshot.png	None	0.80303156	None	None
00189381-screenshot.png	Facebook	0.94559044	Facebook	0.94559044
00189467-screenshot.png	None	0	None	None
00189477-screenshot.png	Facebook	0.9098311	Facebook	0.9098311
00189455-screenshot.png	None	0.8035146	None	None
00189440-screenshot.png	None	0.66791207	None	None
